run_id,category,circuit,seq_type,seq_len,seq_str,init_and,init_lev,final_and,final_lev,runtime_s
8bf0e5b139f5,arithmetic,adder,reference,6,balance; rewrite; rewrite -z; balance; rewrite -z; balance,1020,255,1020,255,0.0361
ed4f2f8ee59e,arithmetic,adder,reference,10,balance; rewrite; refactor; balance; rewrite; rewrite -z; balance; refactor -z; rewrite -z; balance,1020,255,1019,255,0.041
d489c2e34410,arithmetic,adder,random,5,rewrite; balance; refactor -z; refactor; refactor,1020,255,1019,255,0.035
65321a05a3bc,random_control,mem_ctrl,random,5,refactor; rewrite; resub -z; refactor -z; balance,46836,114,45585,114,0.5458
0844b28ecd97,random_control,mem_ctrl,random,5,balance; rewrite; balance; resub -z; refactor,46836,114,46210,114,0.4017
bc01553c9c87,random_control,mem_ctrl,random,5,rewrite; rewrite -z; refactor -z; refactor; balance,46836,114,45186,113,0.6034
972f3c4344dd,random_control,mem_ctrl,random,5,resub -z; refactor; resub -z; refactor; balance,46836,114,45991,114,0.5226
1e46e81ba86d,random_control,mem_ctrl,random,5,resub -z; resub -z; refactor -z; balance; resub -z,46836,114,45833,114,0.5428
a8fe3ddd1337,random_control,mem_ctrl,random,5,resub -z; resub -z; resub; refactor; resub -z,46836,114,46120,114,0.6255
0519547dd473,random_control,mem_ctrl,random,5,refactor; dc2; balance; balance; rewrite,46836,114,41976,90,0.9767
6e22c92954b4,random_control,mem_ctrl,random,5,refactor; resub; refactor; dc2; resub -z,46836,114,41515,99,1.2367
8d080860bde0,random_control,mem_ctrl,random,5,rewrite; resub -z; rewrite -z; rewrite -z; refactor -z,46836,114,45439,114,0.738
99ca40ef5348,random_control,mem_ctrl,random,5,balance; resub -z; refactor; resub -z; refactor -z,46836,114,45695,114,0.5441
15aa527b7c7e,random_control,mem_ctrl,random,5,resub -z; resub; dc2; refactor; resub -z,46836,114,41381,96,1.22
66a7f9a7870f,random_control,mem_ctrl,random,5,resub; refactor -z; balance; refactor -z; balance,46836,114,45598,114,0.4462
e3418c1e3f9f,random_control,mem_ctrl,random,5,refactor; rewrite; resub -z; balance; rewrite,46836,114,46004,114,0.4997
83b42d173c2b,random_control,mem_ctrl,random,5,rewrite; rewrite; balance; resub; rewrite,46836,114,46391,114,0.4577
ea4f68b1239a,random_control,mem_ctrl,random,5,refactor; dc2; resub -z; resub -z; resub -z,46836,114,41833,97,1.2673
8778a22cf7fb,random_control,mem_ctrl,random,5,resub; rewrite -z; dc2; rewrite; resub -z,46836,114,41497,96,1.2718
04cd3f5b2dea,random_control,mem_ctrl,random,5,rewrite; refactor; rewrite; dc2; resub -z,46836,114,41701,97,1.1916
dfc4dc81827b,random_control,mem_ctrl,random,5,refactor -z; rewrite -z; balance; refactor -z; refactor -z,46836,114,45627,113,0.6461
4b1d1834c99c,random_control,mem_ctrl,random,5,balance; refactor; balance; resub; dc2,46836,114,41969,100,0.9876
9c1b04475174,random_control,mem_ctrl,random,5,refactor; rewrite; rewrite; resub; rewrite,46836,114,45983,114,0.5798
78f42a794d8c,random_control,mem_ctrl,random,5,resub; resub; resub -z; rewrite -z; resub,46836,114,46059,114,0.688
86f568a58dcb,random_control,mem_ctrl,random,5,resub; resub; balance; dc2; balance,46836,114,42295,94,0.9865
2ae48f91fdd0,random_control,mem_ctrl,random,5,dc2; rewrite -z; refactor -z; resub -z; balance,46836,114,40886,90,1.2037
53183fc49ebb,random_control,mem_ctrl,random,5,rewrite -z; refactor -z; balance; rewrite; balance,46836,114,45224,113,0.474
5acfb35db6ba,random_control,mem_ctrl,random,5,balance; balance; refactor -z; refactor -z; balance,46836,114,45952,114,0.3294
cce6e97dce09,random_control,mem_ctrl,random,5,resub; rewrite; dc2; rewrite -z; rewrite,46836,114,41712,97,1.2315
4fa450bbe387,random_control,mem_ctrl,random,5,balance; rewrite; refactor; refactor -z; resub -z,46836,114,45511,114,0.5484
7cfcf8aef579,random_control,mem_ctrl,random,5,rewrite -z; refactor -z; balance; refactor -z; balance,46836,114,44942,113,0.5101
9d5c75bd7ed0,random_control,mem_ctrl,random,5,refactor -z; refactor -z; refactor; balance; refactor -z,46836,114,45830,114,0.593
fe8bf377d5bc,random_control,mem_ctrl,random,5,resub; refactor -z; dc2; refactor -z; rewrite -z,46836,114,40550,100,1.3036
746e6de149fc,random_control,mem_ctrl,random,5,refactor -z; refactor; rewrite -z; resub -z; refactor -z,46836,114,44694,111,0.7611
89423adc4262,random_control,mem_ctrl,random,5,rewrite -z; refactor; rewrite -z; refactor; rewrite -z,46836,114,45288,114,0.8055
cf3b48bcd4ca,random_control,mem_ctrl,random,5,resub -z; refactor -z; rewrite -z; dc2; refactor,46836,114,41187,97,1.285
3fce16cfb115,random_control,mem_ctrl,random,5,refactor -z; rewrite -z; rewrite -z; resub; refactor -z,46836,114,44541,114,0.8094
7fde6f7eda22,random_control,mem_ctrl,random,5,rewrite; refactor -z; resub; rewrite; balance,46836,114,45476,114,0.5061
3381478f19a3,random_control,mem_ctrl,random,5,rewrite -z; dc2; resub; resub; resub -z,46836,114,41875,94,1.3143
73b651a20b6e,random_control,mem_ctrl,random,5,refactor; dc2; resub -z; refactor -z; balance,46836,114,40952,90,1.142
10d80f5535b9,random_control,mem_ctrl,random,5,rewrite -z; resub -z; balance; resub -z; rewrite -z,46836,114,45993,113,0.6081
d8c2f740db8b,random_control,mem_ctrl,random,5,balance; refactor; rewrite -z; rewrite; resub -z,46836,114,45737,114,0.5652
6ac3ecdb0b93,random_control,mem_ctrl,random,5,resub; resub; resub; refactor; dc2,46836,114,41765,99,1.2051
a99d6970e3f8,random_control,mem_ctrl,random,5,rewrite -z; refactor; refactor; rewrite -z; dc2,46836,114,41577,97,1.3353
6f564f823254,random_control,mem_ctrl,random,5,refactor; resub; balance; balance; refactor -z,46836,114,45899,114,0.4422
775abbac6e64,random_control,mem_ctrl,random,5,resub -z; resub; rewrite -z; balance; rewrite -z,46836,114,46289,113,0.6209
0342ed16e733,random_control,mem_ctrl,random,5,resub; refactor -z; resub; dc2; rewrite,46836,114,41887,99,1.2442
c516615f7f9f,random_control,mem_ctrl,random,5,resub; rewrite; rewrite -z; refactor; dc2,46836,114,41095,96,1.2438
a0ef151d343e,random_control,mem_ctrl,random,5,rewrite; rewrite -z; rewrite; balance; dc2,46836,114,42743,97,1.0941
e821d68637c0,random_control,mem_ctrl,random,5,refactor; balance; resub -z; rewrite -z; balance,46836,114,45949,112,0.467
faeb513f6378,random_control,mem_ctrl,random,5,balance; rewrite; balance; refactor -z; resub -z,46836,114,45899,114,0.4266
17f07a9411fb,random_control,mem_ctrl,random,5,refactor -z; dc2; rewrite; resub; refactor,46836,114,41361,97,1.2497
79701c1a95ac,random_control,mem_ctrl,random,5,dc2; dc2; refactor; resub; refactor -z,46836,114,40094,93,1.7963
cc349351caa5,random_control,mem_ctrl,random,5,dc2; rewrite; rewrite; refactor; rewrite -z,46836,114,42049,94,1.2276
a211d28a57b3,random_control,mem_ctrl,random,5,rewrite; rewrite; balance; resub; refactor -z,46836,114,46049,114,0.5159
96586f80358b,random_control,mem_ctrl,random,5,rewrite; balance; balance; refactor -z; refactor -z,46836,114,46059,114,0.435
790de4e69c2c,random_control,mem_ctrl,random,5,refactor; resub -z; balance; resub; balance,46836,114,46181,114,0.4054
2b5fb084c01a,random_control,mem_ctrl,random,5,resub; rewrite -z; resub; rewrite -z; resub,46836,114,45806,114,0.7373
d1dc3cc77564,random_control,mem_ctrl,random,5,resub; dc2; balance; rewrite -z; refactor,46836,114,41298,94,1.183
0c6ccf7a2bb7,random_control,mem_ctrl,random,5,resub; balance; refactor; rewrite; rewrite -z,46836,114,45896,114,0.5586
f3ac5ab751dd,random_control,mem_ctrl,random,5,rewrite -z; refactor; refactor; balance; refactor -z,46836,114,45488,113,0.623
3832a0dd5abc,random_control,mem_ctrl,random,5,resub -z; resub; dc2; rewrite -z; rewrite -z,46836,114,41862,97,1.3213
a0c2f298d019,random_control,mem_ctrl,random,5,balance; dc2; refactor -z; balance; refactor -z,46836,114,41629,89,1.019
b4487ef1b4e4,random_control,mem_ctrl,random,5,balance; dc2; rewrite -z; resub; refactor -z,46836,114,41262,93,1.2188
b043c4ef5fa0,random_control,mem_ctrl,random,5,resub -z; resub -z; refactor; rewrite -z; rewrite -z,46836,114,45742,114,0.7365
a8b16e4d523d,random_control,mem_ctrl,random,5,dc2; rewrite; resub; rewrite; rewrite -z,46836,114,42030,96,1.2666
57b6d632b5c1,random_control,mem_ctrl,random,5,refactor -z; balance; rewrite; resub; rewrite -z,46836,114,45537,114,0.5884
4258c1e32745,random_control,mem_ctrl,random,5,rewrite; refactor; refactor; balance; dc2,46836,114,42247,99,1.108
3397115c92c3,random_control,mem_ctrl,random,5,refactor -z; refactor; dc2; refactor -z; dc2,46836,114,39616,92,1.8273
3fdc49f0b67d,random_control,mem_ctrl,random,5,rewrite -z; resub -z; resub -z; rewrite; rewrite -z,46836,114,45885,114,0.728
f2ff77bf23f6,random_control,mem_ctrl,random,5,resub; refactor; resub; resub; resub,46836,114,46118,114,0.6335
173e8e1100fd,random_control,mem_ctrl,random,5,balance; rewrite -z; balance; resub; dc2,46836,114,42166,95,1.0369
072fd03e5f32,random_control,mem_ctrl,random,5,refactor; resub; balance; resub -z; resub,46836,114,46183,114,0.5198
75af001805cb,random_control,mem_ctrl,random,5,rewrite -z; rewrite -z; resub -z; refactor -z; refactor,46836,114,44834,114,0.7823
d3f163290f72,random_control,mem_ctrl,random,5,resub -z; rewrite; resub; resub; refactor,46836,114,46056,114,0.6273
8d98f4b4c2e5,random_control,mem_ctrl,random,5,resub -z; refactor -z; refactor; refactor -z; refactor -z,46836,114,45648,114,0.6927
0c4878bb6a57,random_control,mem_ctrl,random,5,resub; resub -z; rewrite -z; resub; balance,46836,114,46050,113,0.5896
c9df1fe2020b,random_control,mem_ctrl,random,5,balance; balance; resub -z; balance; resub,46836,114,46521,114,0.285
e38f34667571,random_control,mem_ctrl,random,5,balance; rewrite; resub; resub; refactor,46836,114,46201,114,0.5127
f3ae772fd9a7,random_control,mem_ctrl,random,5,resub; balance; refactor; rewrite; resub -z,46836,114,45913,114,0.5395
4c8706c2525b,random_control,mem_ctrl,random,5,refactor -z; resub -z; rewrite -z; balance; rewrite -z,46836,114,45615,113,0.6653
fb6bb1fda960,random_control,mem_ctrl,random,5,balance; rewrite -z; refactor -z; rewrite; balance,46836,114,45190,113,0.486
2ea984fd9e1b,random_control,mem_ctrl,random,5,refactor; rewrite; resub -z; refactor; dc2,46836,114,41673,96,1.2293
6c69b7125cf2,random_control,mem_ctrl,random,5,rewrite -z; dc2; rewrite; rewrite; resub,46836,114,41724,94,1.2606
10b99e81ab61,random_control,mem_ctrl,random,5,rewrite; rewrite; rewrite; resub -z; resub -z,46836,114,46450,114,0.5802
3a117d55ce51,random_control,mem_ctrl,random,5,refactor -z; dc2; dc2; balance; rewrite -z,46836,114,40264,88,1.73
7de402aa939c,random_control,mem_ctrl,random,5,refactor; dc2; rewrite; refactor; refactor -z,46836,114,41263,96,1.2575
8c4f57c6b866,random_control,mem_ctrl,random,5,rewrite; rewrite; rewrite -z; refactor; dc2,46836,114,41704,92,1.2627
294a8bebe811,random_control,mem_ctrl,random,5,balance; resub; balance; resub; dc2,46836,114,42320,96,0.9914
89f68f96df76,random_control,mem_ctrl,random,5,resub; rewrite -z; dc2; rewrite; dc2,46836,114,40204,91,1.7953
6431a81a5732,random_control,mem_ctrl,random,5,refactor; dc2; rewrite; refactor -z; dc2,46836,114,39483,91,1.791
8fceedf069bf,random_control,mem_ctrl,random,5,balance; resub; balance; rewrite -z; refactor -z,46836,114,45613,114,0.4902
39a6ccec6504,random_control,mem_ctrl,random,5,refactor -z; balance; rewrite -z; rewrite; resub,46836,114,45660,114,0.5824
85ec59d2215c,random_control,mem_ctrl,random,5,resub -z; dc2; balance; resub; balance,46836,114,41806,94,1.0006
b4d441363e77,random_control,mem_ctrl,random,5,rewrite -z; balance; resub -z; refactor; dc2,46836,114,41703,95,1.1461
f1b45425278d,random_control,mem_ctrl,random,5,balance; rewrite; rewrite; rewrite -z; refactor -z,46836,114,45889,114,0.5717
ff80a8021b77,random_control,mem_ctrl,random,5,dc2; refactor; balance; refactor; refactor -z,46836,114,41639,88,1.1011
cefcfce58af1,random_control,mem_ctrl,random,5,dc2; dc2; refactor -z; resub; refactor -z,46836,114,39753,93,1.8105
ea372d31e386,random_control,mem_ctrl,random,5,refactor -z; rewrite; balance; dc2; dc2,46836,114,40368,93,1.6703
c9195311d0da,random_control,mem_ctrl,random,5,rewrite; resub -z; rewrite -z; rewrite; resub,46836,114,46036,114,0.6518
eff37f90deaa,random_control,mem_ctrl,random,5,dc2; refactor -z; refactor -z; dc2; refactor,46836,114,39178,91,1.7873
1ab26bb79486,random_control,mem_ctrl,random,5,rewrite -z; resub -z; rewrite -z; balance; dc2,46836,114,41953,99,1.191
ec02ae674799,random_control,mem_ctrl,random,5,rewrite; refactor -z; dc2; resub -z; refactor,46836,114,41285,98,1.2542
1a9ec0adb9c6,random_control,mem_ctrl,random,5,refactor -z; refactor -z; refactor -z; resub; refactor,46836,114,45563,114,0.7008
4e6f84a63e43,random_control,mem_ctrl,random,5,resub; refactor; resub -z; balance; refactor -z,46836,114,45713,114,0.5528
cb35868c654b,random_control,mem_ctrl,random,5,refactor; rewrite; dc2; refactor -z; refactor -z,46836,114,41248,93,1.2489
a9fdf173ef46,random_control,mem_ctrl,random,5,resub -z; resub -z; dc2; dc2; resub -z,46836,114,40159,102,1.7733
c354cbd2b5ba,random_control,mem_ctrl,random,5,balance; refactor; refactor; rewrite -z; refactor -z,46836,114,45300,114,0.6176
7960726baa27,random_control,mem_ctrl,random,5,refactor -z; resub; balance; dc2; resub,46836,114,41619,102,1.1562
9a471f0cbd09,random_control,mem_ctrl,random,5,balance; resub -z; refactor; resub; dc2,46836,114,41799,97,1.1089
c47a3a0ba6b8,random_control,mem_ctrl,random,5,resub -z; refactor -z; rewrite -z; resub; refactor -z,46836,114,44317,111,0.7542
cb006adc1c62,random_control,mem_ctrl,random,5,resub -z; refactor -z; rewrite; resub; refactor -z,46836,114,44995,114,0.6737
5ff5b01612b7,random_control,mem_ctrl,random,5,resub -z; refactor; refactor; rewrite; balance,46836,114,45852,114,0.512
577ebb437f5f,random_control,mem_ctrl,random,5,dc2; refactor -z; refactor -z; refactor -z; resub -z,46836,114,40761,92,1.2904
105ff86cd169,random_control,mem_ctrl,random,5,resub -z; balance; resub -z; refactor; resub -z,46836,114,46119,114,0.5165
c80216e9e704,random_control,mem_ctrl,random,5,refactor; balance; resub; resub -z; balance,46836,114,46199,114,0.4063
92ec0f8b9b85,random_control,mem_ctrl,random,5,resub; refactor -z; refactor -z; resub; resub -z,46836,114,45520,114,0.6779
8687c1c4b3e2,random_control,mem_ctrl,random,5,rewrite; refactor -z; dc2; resub; rewrite,46836,114,41367,98,1.2203
0546d99e5486,random_control,mem_ctrl,random,5,rewrite; resub; rewrite; resub -z; dc2,46836,114,42103,99,1.1918
6f33c70b36d9,random_control,mem_ctrl,random,5,rewrite -z; refactor; rewrite -z; rewrite; rewrite,46836,114,45415,114,0.7069
f9463445075b,random_control,mem_ctrl,random,5,resub; refactor -z; resub -z; balance; refactor -z,46836,114,45474,114,0.5642
982a102903b2,random_control,mem_ctrl,random,5,dc2; resub; rewrite; balance; refactor,46836,114,41748,92,1.1108
93c0146e928d,random_control,mem_ctrl,random,5,balance; resub; balance; refactor; refactor,46836,114,46041,114,0.4079
d7ab19aaec89,random_control,mem_ctrl,random,5,rewrite -z; refactor; balance; refactor -z; refactor -z,46836,114,45367,113,0.6304
371a3b54a540,random_control,mem_ctrl,random,5,balance; rewrite -z; rewrite; resub; resub,46836,114,46092,114,0.5608
1debda8e43da,random_control,mem_ctrl,random,5,rewrite -z; dc2; refactor -z; rewrite; resub -z,46836,114,41160,94,1.2804
dc7b15bef265,random_control,mem_ctrl,random,5,refactor; resub -z; refactor -z; resub -z; resub -z,46836,114,45628,114,0.6622
144e79610b9b,random_control,mem_ctrl,random,5,balance; dc2; refactor; rewrite; refactor,46836,114,41906,92,1.0909
02a6289174cf,random_control,mem_ctrl,random,5,rewrite; balance; resub -z; resub -z; rewrite -z,46836,114,46299,114,0.5448
c9a364128dd6,random_control,mem_ctrl,random,5,resub -z; rewrite; dc2; rewrite; resub,46836,114,41660,97,1.2001
bac7e59b2aeb,random_control,mem_ctrl,random,5,balance; resub; refactor -z; refactor -z; resub,46836,114,45519,114,0.5555
70fa324bfdef,random_control,mem_ctrl,random,5,rewrite; rewrite -z; resub -z; rewrite -z; rewrite,46836,114,46013,114,0.6836
1936f9ad0bb8,random_control,mem_ctrl,random,5,rewrite; refactor; refactor -z; rewrite -z; rewrite -z,46836,114,45379,114,0.7599
c09d1aaacc73,random_control,mem_ctrl,random,5,refactor; rewrite -z; resub -z; balance; rewrite,46836,114,45717,113,0.5641
09a2b9a1ed83,random_control,mem_ctrl,random,5,dc2; refactor -z; refactor; dc2; rewrite,46836,114,39553,91,1.7793
01e83699d421,random_control,mem_ctrl,random,5,refactor -z; rewrite; dc2; rewrite; resub,46836,114,41396,97,1.2227
d6058d84cdc7,random_control,mem_ctrl,random,5,resub; resub -z; balance; resub -z; balance,46836,114,46517,114,0.3959
745fb8dfb44c,random_control,mem_ctrl,random,5,refactor -z; resub; resub -z; rewrite; resub -z,46836,114,45623,114,0.6562
666e8e85e0d7,random_control,mem_ctrl,random,5,rewrite -z; rewrite -z; resub -z; balance; rewrite -z,46836,114,46087,112,0.6659
99b9a4c2f3a9,random_control,mem_ctrl,random,5,rewrite; dc2; rewrite -z; refactor -z; resub,46836,114,40888,96,1.3051
529330f6093e,random_control,mem_ctrl,random,5,resub; resub; dc2; balance; resub,46836,114,41783,92,1.1082
745be6716a57,random_control,mem_ctrl,random,5,resub; resub -z; balance; refactor -z; refactor -z,46836,114,45739,114,0.5607
f6bf26df89ce,random_control,mem_ctrl,random,5,dc2; refactor; rewrite; dc2; balance,46836,114,40709,90,1.6336
d67785fcd80a,random_control,mem_ctrl,random,5,dc2; rewrite -z; balance; resub; refactor -z,46836,114,41446,89,1.1894
9aaec0b260c4,random_control,mem_ctrl,random,5,refactor -z; rewrite; resub; resub; resub,46836,114,45749,114,0.6506
77081e31077b,random_control,mem_ctrl,random,5,rewrite; balance; dc2; balance; rewrite,46836,114,42547,90,0.9612
425dc9b1d1ef,random_control,mem_ctrl,random,5,rewrite -z; refactor -z; dc2; dc2; dc2,46836,114,38610,91,2.3431
fa840728ad89,random_control,mem_ctrl,random,5,rewrite; dc2; rewrite -z; dc2; refactor -z,46836,114,40422,92,1.8549
983bb35fd58e,random_control,mem_ctrl,random,5,rewrite; rewrite; refactor; resub; rewrite,46836,114,45819,114,0.6001
44b0cf466ad1,random_control,mem_ctrl,random,5,refactor; balance; rewrite -z; resub; balance,46836,114,45800,113,0.477
39e45ff644f2,random_control,mem_ctrl,random,5,balance; dc2; rewrite; rewrite; balance,46836,114,42573,89,0.9587
1ad10aec7067,random_control,mem_ctrl,random,5,balance; refactor -z; refactor; balance; rewrite -z,46836,114,45840,114,0.5008
705b1ee393b4,random_control,mem_ctrl,random,5,rewrite; refactor; balance; refactor; refactor -z,46836,114,46012,114,0.5381
6334ba1d988f,random_control,mem_ctrl,random,5,rewrite -z; rewrite -z; rewrite; resub; balance,46836,114,46053,112,0.618
f1d4142b5d58,random_control,mem_ctrl,random,5,rewrite -z; dc2; resub; resub -z; balance,46836,114,41798,91,1.1807
9a046d63a51b,random_control,mem_ctrl,random,5,resub; rewrite -z; refactor -z; refactor -z; refactor -z,46836,114,44459,114,0.7848
acee42a488cc,random_control,mem_ctrl,random,5,balance; rewrite -z; rewrite; resub; refactor,46836,114,45550,114,0.5706
b7ed1a602ab0,random_control,mem_ctrl,random,5,rewrite -z; rewrite -z; rewrite; balance; refactor -z,46836,114,46146,112,0.6295
e4c14db1dffe,random_control,mem_ctrl,random,5,refactor; refactor -z; resub -z; rewrite -z; balance,46836,114,45197,113,0.6145
f710000677a4,random_control,mem_ctrl,random,5,rewrite -z; resub; balance; refactor; balance,46836,114,45817,113,0.4636
5492c120ef56,random_control,mem_ctrl,random,5,balance; resub -z; refactor; resub -z; dc2,46836,114,41799,97,1.1143
33a312f8ea01,random_control,mem_ctrl,random,5,refactor; rewrite -z; resub; refactor -z; dc2,46836,114,39956,95,1.3139
13cc395f0f39,random_control,mem_ctrl,random,5,resub -z; resub -z; rewrite -z; resub; refactor,46836,114,45471,114,0.7064
ecaa45f7078a,random_control,mem_ctrl,random,5,resub -z; rewrite -z; rewrite; rewrite -z; balance,46836,114,46096,113,0.6013
68e9ba14a647,random_control,mem_ctrl,random,5,rewrite; rewrite -z; balance; resub -z; refactor -z,46836,114,45990,113,0.5659
7ecd76ab2aea,random_control,mem_ctrl,random,5,refactor; refactor; resub -z; rewrite -z; dc2,46836,114,41647,97,1.2865
353b482b9a74,random_control,mem_ctrl,random,5,rewrite -z; balance; resub; balance; resub,46836,114,46170,113,0.4537
41b07aec4f7f,random_control,mem_ctrl,random,5,resub -z; resub; dc2; balance; refactor -z,46836,114,41449,92,1.1132
5cd1a8a90b0d,random_control,mem_ctrl,random,5,refactor -z; resub -z; refactor -z; refactor; dc2,46836,114,41762,105,1.2729
d44c521532d5,random_control,mem_ctrl,random,5,resub -z; balance; resub -z; resub -z; resub -z,46836,114,46518,114,0.5052
9acef2b525d9,random_control,mem_ctrl,random,5,dc2; rewrite -z; refactor -z; resub -z; refactor,46836,114,40683,96,1.3228
3f1e7112e479,random_control,mem_ctrl,random,5,resub; rewrite -z; rewrite -z; resub -z; resub,46836,114,46012,114,0.7459
d1d6d917a504,random_control,mem_ctrl,random,5,rewrite; dc2; refactor -z; rewrite; refactor -z,46836,114,41185,93,1.2387
1e8414ffe385,random_control,mem_ctrl,random,5,refactor -z; balance; dc2; rewrite -z; balance,46836,114,41909,88,1.0839
6f8d3744f91e,random_control,mem_ctrl,random,5,balance; rewrite; resub -z; balance; rewrite -z,46836,114,46326,114,0.4454
464972f996d6,random_control,mem_ctrl,random,5,refactor; rewrite -z; refactor -z; resub -z; rewrite,46836,114,44338,114,0.7154
5942e7c41a0d,random_control,mem_ctrl,random,5,resub; refactor; resub; refactor; dc2,46836,114,41772,96,1.2303
eb36d7f46be6,random_control,mem_ctrl,random,5,rewrite -z; refactor; balance; refactor; dc2,46836,114,40711,98,1.1592
cb7608c34a71,random_control,mem_ctrl,random,5,rewrite -z; resub -z; refactor; resub -z; rewrite,46836,114,45152,114,0.7027
077f7c49fe83,random_control,mem_ctrl,random,5,balance; resub; resub; rewrite; dc2,46836,114,42390,97,1.0939
c1bd7057aaea,random_control,mem_ctrl,random,5,rewrite; refactor -z; resub -z; resub -z; balance,46836,114,45754,114,0.527
07bd73bda872,random_control,mem_ctrl,random,5,refactor; dc2; refactor -z; balance; balance,46836,114,41419,90,1.0149
f79f647afaaf,random_control,mem_ctrl,random,5,resub -z; refactor -z; refactor -z; rewrite; rewrite,46836,114,45246,114,0.6536
293ad687d126,random_control,mem_ctrl,random,5,dc2; refactor; balance; dc2; rewrite,46836,114,40809,97,1.6456
62604e5ff805,random_control,priority,reference,6,balance; rewrite; rewrite -z; balance; rewrite -z; balance,978,250,810,239,0.041
7b74b062bd94,random_control,priority,reference,10,balance; rewrite; refactor; balance; rewrite; rewrite -z; balance; refactor -z; rewrite -z; balance,978,250,676,203,0.0433
074b1e475b8a,random_control,priority,random,5,balance; resub; rewrite; rewrite -z; refactor,978,250,735,223,0.0386
996049858cd6,random_control,priority,random,5,refactor; balance; refactor -z; resub; refactor -z,978,250,676,220,0.0263
fe2f10dd23ba,random_control,priority,random,5,refactor; refactor -z; refactor; refactor -z; dc2,978,250,544,156,0.0363
b8e4716e70f2,random_control,priority,random,5,resub; refactor; resub; refactor -z; resub,978,250,722,227,0.0256
bb03ffab8af1,random_control,priority,random,5,refactor -z; balance; resub -z; refactor; refactor -z,978,250,655,190,0.0266
c08a43e79cce,random_control,priority,random,5,refactor -z; rewrite; rewrite -z; rewrite -z; resub,978,250,762,233,0.0399
0832547c45ef,random_control,priority,random,5,resub -z; resub -z; rewrite -z; refactor -z; resub -z,978,250,769,239,0.0378
a73e88e99313,random_control,priority,random,5,rewrite; rewrite -z; refactor -z; rewrite; dc2,978,250,656,200,0.0454
6e8f785cf832,random_control,priority,random,5,dc2; dc2; resub -z; rewrite -z; refactor,978,250,592,173,0.0508
856d9609874e,random_control,priority,random,5,refactor -z; resub; resub -z; resub; rewrite,978,250,788,238,0.0382
1cc9e6b19c3d,random_control,priority,random,5,rewrite -z; resub -z; dc2; resub -z; rewrite -z,978,250,684,212,0.0443
6ed3e0fee29f,random_control,priority,random,5,resub; refactor -z; balance; dc2; refactor,978,250,594,175,0.0322
6d0101c4f5e5,random_control,priority,random,5,rewrite -z; resub; balance; balance; rewrite -z,978,250,811,242,0.0368
6cb5c902eb52,random_control,priority,random,5,rewrite; dc2; refactor; resub -z; balance,978,250,653,200,0.0435
1ec80559b0b9,random_control,priority,random,5,refactor; dc2; refactor; rewrite; refactor -z,978,250,589,164,0.0469
f6c18af1cbcc,random_control,priority,random,5,rewrite -z; resub; rewrite; refactor -z; resub,978,250,759,237,0.0395
ed626a6d5260,random_control,priority,random,5,rewrite -z; resub -z; rewrite -z; dc2; rewrite,978,250,689,217,0.0454
cb8bc8d1cf98,random_control,priority,random,5,resub -z; balance; rewrite -z; resub -z; resub -z,978,250,815,245,0.0359
459342a670cd,random_control,priority,random,5,refactor; refactor -z; dc2; balance; refactor -z,978,250,575,163,0.0337
0a6f154aab8b,random_control,priority,random,5,dc2; refactor; balance; rewrite -z; refactor -z,978,250,630,186,0.0451
f909c25067c3,random_control,priority,random,5,resub -z; balance; rewrite; rewrite -z; resub,978,250,803,242,0.0381
e4dfb65ece94,random_control,priority,random,5,rewrite -z; balance; refactor -z; resub; resub -z,978,250,758,237,0.0378
766e5a963bb1,random_control,priority,random,5,dc2; balance; rewrite -z; resub -z; refactor,978,250,659,200,0.0448
7fe23dd65671,random_control,priority,random,5,rewrite; refactor; resub -z; refactor -z; refactor -z,978,250,675,218,0.042
19b9b6efd2af,random_control,priority,random,5,rewrite; refactor; resub; refactor; refactor,978,250,673,199,0.0417
cfc39b7f5dcd,random_control,priority,random,5,rewrite; resub; resub -z; dc2; resub,978,250,692,214,0.0438
c3ee7a1953a2,random_control,priority,random,5,refactor -z; rewrite -z; refactor -z; rewrite; rewrite -z,978,250,728,228,0.0431
bf7cdb23fece,random_control,priority,random,5,rewrite -z; balance; resub; dc2; rewrite,978,250,683,212,0.0447
f35283bbc95a,random_control,priority,random,5,refactor -z; balance; balance; dc2; refactor,978,250,616,175,0.0308
2fd347c9fe05,random_control,priority,random,5,rewrite; refactor -z; resub -z; dc2; refactor,978,250,600,173,0.0464
ad01cb5dcd57,random_control,priority,random,5,dc2; balance; rewrite; rewrite -z; refactor,978,250,657,200,0.0438
6bc3388f4174,random_control,priority,random,5,refactor -z; refactor; balance; resub -z; rewrite -z,978,250,671,186,0.039
e96782340222,random_control,priority,random,5,resub -z; refactor -z; balance; resub; rewrite,978,250,738,238,0.0368
8b442dbecce8,random_control,priority,random,5,refactor; balance; balance; refactor; dc2,978,250,611,180,0.0304
4812b8dbefd7,random_control,priority,random,5,rewrite; rewrite -z; balance; resub -z; dc2,978,250,694,219,0.0425
0c957183223e,random_control,priority,random,5,resub -z; refactor -z; dc2; refactor -z; resub -z,978,250,592,175,0.0323
860f80f19640,random_control,priority,random,5,refactor; resub; rewrite -z; dc2; dc2,978,250,602,177,0.0521
d2769463e8ac,random_control,priority,random,5,dc2; refactor; rewrite; dc2; dc2,978,250,543,147,0.0572
